From Date,To Date,PM10,PM2.5,AT,BP,SR
04-11-2019 12:45,04-11-2019 13:00,1.2,236.7,None,None,None
04-11-2019 13:00,04-11-2019 13:15,0.9,251.7,None,None,None
04-11-2019 13:15,04-11-2019 13:30,0.8,241.6,None,None,4.3
04-11-2019 13:30,04-11-2019 13:45,0.9,232.3,None,0.5,5.8
04-11-2019 13:45,04-11-2019 14:00,0.9,246.3,None,1.1,7.5
04-11-2019 14:00,04-11-2019 14:15,0.8,249.2,None,1.6,9.5
04-11-2019 14:15,04-11-2019 14:30,0.9,248.3,None,1.8,11
04-11-2019 14:30,04-11-2019 14:45,0.9,242.9,None,1.8,12.1
04-11-2019 14:45,04-11-2019 15:00,0.9,252.8,None,1.7,12.8
04-11-2019 15:00,04-11-2019 15:15,1.2,260.6,None,1.7,13.3
04-11-2019 15:15,04-11-2019 15:30,1.2,253.6,None,2,14.3
04-11-2019 15:30,04-11-2019 15:45,1,234.8,None,2,15.3
04-11-2019 15:45,04-11-2019 16:00,1.6,226.1,None,1.9,15.5
04-11-2019 16:00,04-11-2019 16:15,1.6,267.8,None,2,16.2
04-11-2019 16:15,04-11-2019 16:30,1.5,280.4,None,2,17.6
04-11-2019 16:30,04-11-2019 16:45,1.5,236.9,None,1.8,18.2
04-11-2019 16:45,04-11-2019 17:00,1.2,262.3,None,1.8,19.2
04-11-2019 17:00,04-11-2019 17:15,1.1,232.6,None,2.1,21.1
04-11-2019 17:15,04-11-2019 17:30,1,291.6,None,2,23.7
04-11-2019 17:30,04-11-2019 17:45,0.9,290.4,None,2.1,26
04-11-2019 17:45,04-11-2019 18:00,0.9,305.1,None,2.3,28.6
04-11-2019 18:00,04-11-2019 18:15,5.8,305.1,None,2.2,33.3
04-11-2019 18:15,04-11-2019 18:30,8.6,300.2,None,2.2,39.5
04-11-2019 18:30,04-11-2019 18:45,10.4,265.4,None,2.2,41
04-11-2019 18:45,04-11-2019 19:00,10.8,263.4,None,2.2,41.2
04-11-2019 19:00,04-11-2019 19:15,7.9,263.8,None,2.1,41.3
04-11-2019 19:15,04-11-2019 19:30,5.5,283.8,None,2,41.4
04-11-2019 19:30,04-11-2019 19:45,4.7,281.3,None,2,41.4
04-11-2019 19:45,04-11-2019 20:00,3,245,None,2.2,39.9
04-11-2019 20:00,04-11-2019 20:15,2.6,273.2,None,2.2,36.8
04-11-2019 20:15,04-11-2019 20:30,2.3,251.4,None,2.2,33.9
04-11-2019 20:30,04-11-2019 20:45,2.9,265.2,None,2.2,32.2
04-11-2019 20:45,04-11-2019 21:00,1.2,262.4,None,2.1,31.3
04-11-2019 21:00,04-11-2019 21:15,1.4,273.3,None,2.1,30.8
04-11-2019 21:15,04-11-2019 21:30,1,275.4,None,2.1,30.1
04-11-2019 21:30,04-11-2019 21:45,0.9,262.1,None,2.3,29.9
04-11-2019 21:45,04-11-2019 22:00,0.9,237,None,2.2,29.4
04-11-2019 22:00,04-11-2019 22:15,4.4,262.9,None,2.1,28.3
04-11-2019 22:15,04-11-2019 22:30,6,274.4,None,2,27.5
04-11-2019 22:30,04-11-2019 22:45,5.7,259.5,None,2,27.4
04-11-2019 22:45,04-11-2019 23:00,3.6,288.1,None,2,27.8
04-11-2019 23:00,04-11-2019 23:15,6,238.8,None,2.2,29.5
04-11-2019 23:15,04-11-2019 23:30,7,238.3,None,2.2,30.6
04-11-2019 23:30,04-11-2019 23:45,14.4,237.2,None,2.2,31.9
04-11-2019 23:45,05-11-2019 00:00,18.8,238.5,None,2,31.9
05-11-2019 00:00,05-11-2019 00:15,17.2,232,None,1.9,31.2
05-11-2019 00:15,05-11-2019 00:30,19.3,239.4,None,2.2,30.6
05-11-2019 00:30,05-11-2019 00:45,22.5,257.8,None,2.3,30.4
05-11-2019 00:45,05-11-2019 01:00,25.5,278.1,None,2,30.3
05-11-2019 01:00,05-11-2019 01:15,34.3,260.2,None,2.1,30.7
05-11-2019 01:15,05-11-2019 01:30,39.2,260.5,None,2.3,32.7
05-11-2019 01:30,05-11-2019 01:45,46.4,275.4,None,2.6,34.7
05-11-2019 01:45,05-11-2019 02:00,48.2,280.3,None,None,None
05-11-2019 02:00,05-11-2019 02:15,13.3,278.7,None,None,None
05-11-2019 02:15,05-11-2019 02:30,1.2,244.9,None,None,None
05-11-2019 02:30,05-11-2019 02:45,1.2,271.9,None,2.9,34.6
05-11-2019 02:45,05-11-2019 03:00,0.9,253.3,None,2.7,34.4
05-11-2019 03:00,05-11-2019 03:15,25.8,255.2,None,3.6,36
05-11-2019 03:15,05-11-2019 03:30,1.1,262.7,None,4.2,36.5
05-11-2019 03:30,05-11-2019 03:45,0.9,289.2,None,4.1,36
05-11-2019 03:45,05-11-2019 04:00,29,249,None,3.1,33.7
05-11-2019 04:00,05-11-2019 04:15,65.3,275.3,None,2.6,32.1
05-11-2019 04:15,05-11-2019 04:30,67.8,278.2,None,2.7,31.6
05-11-2019 04:30,05-11-2019 04:45,67.5,268.6,None,2.9,32
05-11-2019 04:45,05-11-2019 05:00,49.3,254.5,None,3.6,34.2
05-11-2019 05:00,05-11-2019 05:15,36.2,256.8,None,4.2,34.7
05-11-2019 05:15,05-11-2019 05:30,61.7,249.1,None,3.9,33.4
05-11-2019 05:30,05-11-2019 05:45,69,257,None,3.5,None
05-11-2019 05:45,05-11-2019 06:00,71.8,255.1,None,3.1,None
05-11-2019 06:00,05-11-2019 06:15,74.8,244.7,None,2.9,31.5
05-11-2019 06:15,05-11-2019 06:30,74.4,256,None,2.8,31
05-11-2019 06:30,05-11-2019 06:45,74.6,252,None,2.6,30.9
05-11-2019 06:45,05-11-2019 07:00,73.5,252.9,None,3.3,32
05-11-2019 07:00,05-11-2019 07:15,71.6,244.6,None,3.8,32.5
05-11-2019 07:15,05-11-2019 07:30,67.1,258,None,4.3,32.6
05-11-2019 07:30,05-11-2019 07:45,24.4,248.3,None,4.5,32.7
05-11-2019 07:45,05-11-2019 08:00,7.1,260.1,None,4.4,32.2
05-11-2019 08:00,05-11-2019 08:15,12,255.8,None,4.2,30.6
05-11-2019 08:15,05-11-2019 08:30,0.9,267.7,None,3.9,29.4
05-11-2019 08:30,05-11-2019 08:45,0.9,257.8,None,3.5,27.8
05-11-2019 08:45,05-11-2019 09:00,1,247.9,None,3.1,26.5
05-11-2019 09:00,05-11-2019 09:15,18,228.6,None,2.9,25
05-11-2019 09:15,05-11-2019 09:30,34.1,259.3,None,2.6,24
05-11-2019 09:30,05-11-2019 09:45,41.6,244,None,None,23.7
05-11-2019 09:45,05-11-2019 10:00,44.3,244.8,None,2.7,22.9
05-11-2019 10:00,05-11-2019 10:15,42.5,235.5,None,2.3,21.1
05-11-2019 10:15,05-11-2019 10:30,41.4,264.7,None,2.2,20.1
05-11-2019 10:30,05-11-2019 10:45,39.1,231.8,None,2.1,19.6
05-11-2019 10:45,05-11-2019 11:00,38.3,250.6,None,2.2,19.1
05-11-2019 11:00,05-11-2019 11:15,36,239.4,None,2.4,19.1
05-11-2019 11:15,05-11-2019 11:30,35,225.4,None,2.4,19
05-11-2019 11:30,05-11-2019 11:45,34.2,248.4,None,2.3,18.8
05-11-2019 11:45,05-11-2019 12:00,33.6,231.9,None,2.4,18.9
05-11-2019 12:00,05-11-2019 12:15,31.7,229.8,None,2.1,18.9
05-11-2019 12:15,05-11-2019 12:30,30.5,229.6,None,1.9,18.8
05-11-2019 12:30,05-11-2019 12:45,30.1,244.5,None,2,19.1
05-11-2019 12:45,05-11-2019 13:00,29.6,246.3,None,2.1,19.2
05-11-2019 13:00,05-11-2019 13:15,29.9,261.5,None,2.1,19.3
05-11-2019 13:15,05-11-2019 13:30,30.5,251.1,None,2.2,19.8
05-11-2019 13:30,05-11-2019 13:45,29.8,265.8,None,2.2,20.1
05-11-2019 13:45,05-11-2019 14:00,29.8,237.8,None,2,20.2
05-11-2019 14:00,05-11-2019 14:15,29.6,249.5,None,2.1,20.3
05-11-2019 14:15,05-11-2019 14:30,29.8,243,None,2.2,20.6
05-11-2019 14:30,05-11-2019 14:45,30.1,250.1,None,2.1,20.8
05-11-2019 14:45,05-11-2019 15:00,30.4,251.9,None,2.3,21.2
05-11-2019 15:00,05-11-2019 15:15,30.2,249.1,None,2.2,21
05-11-2019 15:15,05-11-2019 15:30,30.7,264.5,None,2.1,20.6
05-11-2019 15:30,05-11-2019 15:45,31.9,264.5,None,2,21
05-11-2019 15:45,05-11-2019 16:00,32.3,226.8,None,2,21.7
05-11-2019 16:00,05-11-2019 16:15,34,249.9,None,1.9,22.9
05-11-2019 16:15,05-11-2019 16:30,36,254.1,None,2,22.7
05-11-2019 16:30,05-11-2019 16:45,37.8,250.6,None,2,22.6
05-11-2019 16:45,05-11-2019 17:00,39.9,259.4,None,2,23.7
05-11-2019 17:00,05-11-2019 17:15,42.9,262.1,None,2,25.7
05-11-2019 17:15,05-11-2019 17:30,47.9,270.5,None,2,27
05-11-2019 17:30,05-11-2019 17:45,52.2,270.2,None,2.1,35.9
05-11-2019 17:45,05-11-2019 18:00,55.4,270.2,None,2.1,37.3
05-11-2019 18:00,05-11-2019 18:15,57.1,270.2,None,2.7,51.9
05-11-2019 18:15,05-11-2019 18:30,58.6,270.2,None,4.4,62.4
05-11-2019 18:30,05-11-2019 18:45,60.3,270.2,None,5.6,63.6
05-11-2019 18:45,05-11-2019 19:00,61.6,270.1,None,11.7,76.1
05-11-2019 19:00,05-11-2019 19:15,62.6,270.2,None,28,87.7
05-11-2019 19:15,05-11-2019 19:30,63.3,270.1,None,40.9,103.9
05-11-2019 19:30,05-11-2019 19:45,63.9,270.1,None,45.5,105
05-11-2019 19:45,05-11-2019 20:00,65.1,270,None,45.9,104
05-11-2019 20:00,05-11-2019 20:15,63.8,270.1,None,52.5,107.5
05-11-2019 20:15,05-11-2019 20:30,66.1,270.1,None,76.9,128.8
05-11-2019 20:30,05-11-2019 20:45,65.7,270.2,None,88.1,135.6
05-11-2019 20:45,05-11-2019 21:00,62.5,269.3,None,51.7,108.4
05-11-2019 21:00,05-11-2019 21:15,61.1,139.2,None,34.9,86.4
05-11-2019 21:15,05-11-2019 21:30,61.5,1,None,34.2,83.4
05-11-2019 21:30,05-11-2019 21:45,55.8,1,None,24.5,79.2
05-11-2019 21:45,05-11-2019 22:00,55.7,1,None,18.7,72
05-11-2019 22:00,05-11-2019 22:15,57,203.7,None,21.4,70.6
05-11-2019 22:15,05-11-2019 22:30,56.2,236.1,None,21.9,70.1
05-11-2019 22:30,05-11-2019 22:45,31.4,236,None,22.6,69.8
05-11-2019 22:45,05-11-2019 23:00,4.5,231,None,61.3,101.6
05-11-2019 23:00,05-11-2019 23:15,3.1,206.8,None,73.9,112.8
05-11-2019 23:15,05-11-2019 23:30,1.7,199.2,None,72.7,111.3
05-11-2019 23:30,05-11-2019 23:45,3.6,199.2,None,43.7,85
05-11-2019 23:45,06-11-2019 00:00,1,199.2,None,30.6,74.9
06-11-2019 00:00,06-11-2019 00:15,1,199.2,None,27.7,70.4
06-11-2019 00:15,06-11-2019 00:30,1.4,199.2,None,27.8,70.9
06-11-2019 00:30,06-11-2019 00:45,1.4,159.5,None,29.9,72.4
06-11-2019 00:45,06-11-2019 01:00,1.4,29.3,None,33.1,73.4
06-11-2019 01:00,06-11-2019 01:15,1.2,29.4,None,46.5,83.1
06-11-2019 01:15,06-11-2019 01:30,17.2,29.3,None,53.3,90.3
06-11-2019 01:30,06-11-2019 01:45,49.9,29.4,None,54.8,91.4
06-11-2019 01:45,06-11-2019 02:00,35.7,29.3,None,None,None
06-11-2019 02:00,06-11-2019 02:15,63.4,29.4,None,None,None
06-11-2019 02:15,06-11-2019 02:30,69,29.5,None,None,None
06-11-2019 02:30,06-11-2019 02:45,71.5,29.5,None,89.3,118.9
06-11-2019 02:45,06-11-2019 03:00,75.7,29.5,None,107.3,132
06-11-2019 03:00,06-11-2019 03:15,75.8,29.6,None,115.5,135.4
06-11-2019 03:15,06-11-2019 03:30,75,29,None,93,116.9
06-11-2019 03:30,06-11-2019 03:45,75.1,158.4,None,82.6,109.8
06-11-2019 03:45,06-11-2019 04:00,73.8,235.8,None,79,105.5
06-11-2019 04:00,06-11-2019 04:15,72.1,236,None,57.2,85.8
06-11-2019 04:15,06-11-2019 04:30,72,236.3,None,35.1,67.2
06-11-2019 04:30,06-11-2019 04:45,72.8,159.2,None,31.1,62.1
06-11-2019 04:45,06-11-2019 05:00,73.5,143.3,None,33.5,62.4
06-11-2019 05:00,06-11-2019 05:15,73.2,147,None,31.6,61.4
06-11-2019 05:15,06-11-2019 05:30,73,142.4,None,29,58.9
06-11-2019 05:30,06-11-2019 05:45,74.8,140,None,31.1,59.9
06-11-2019 05:45,06-11-2019 06:00,76.6,140,None,47.1,69.9
06-11-2019 06:00,06-11-2019 06:15,77,140.1,None,58.1,80.3
06-11-2019 06:15,06-11-2019 06:30,77.7,140.1,None,63.6,84.3
06-11-2019 06:30,06-11-2019 06:45,77.4,140,None,68.1,88.8
06-11-2019 06:45,06-11-2019 07:00,75.7,88.3,None,64.6,85.7
06-11-2019 07:00,06-11-2019 07:15,74.6,78.4,None,60.9,81.7
06-11-2019 07:15,06-11-2019 07:30,73.4,78.5,None,57,78.4
06-11-2019 07:30,06-11-2019 07:45,72.9,59.4,None,54.7,76.8
06-11-2019 07:45,06-11-2019 08:00,69.8,180.9,None,51.6,75.3
06-11-2019 08:00,06-11-2019 08:15,64,212.8,None,47.5,73.8
06-11-2019 08:15,06-11-2019 08:30,9.8,201.3,None,46.2,75.1
06-11-2019 08:30,06-11-2019 08:45,None,None,None,None,None
06-11-2019 08:45,06-11-2019 09:00,29.4,239.4,None,23.6,65.7
06-11-2019 09:00,06-11-2019 09:15,26.6,241.7,None,18.7,57
06-11-2019 09:15,06-11-2019 09:30,13.8,224.8,None,17.6,56.1
06-11-2019 09:30,06-11-2019 09:45,7.4,226.2,None,15.1,53.4
06-11-2019 09:45,06-11-2019 10:00,8.3,200,None,12.5,51
06-11-2019 10:00,06-11-2019 10:15,7.3,237.2,None,12.4,53
06-11-2019 10:15,06-11-2019 10:30,5.2,139.8,None,12.2,54.9
06-11-2019 10:30,06-11-2019 10:45,3.2,137.3,None,9.8,60.7
06-11-2019 10:45,06-11-2019 11:00,2.7,121.1,None,8.2,69
06-11-2019 11:00,06-11-2019 11:15,1.3,138.4,None,7,65.3
06-11-2019 11:15,06-11-2019 11:30,1.5,116.8,None,6.1,63.6
06-11-2019 11:30,06-11-2019 11:45,1.9,111.5,None,5.4,70.2
06-11-2019 11:45,06-11-2019 12:00,0.9,128.8,None,4.2,51.5
06-11-2019 12:00,06-11-2019 12:15,0.9,193.1,None,3.5,44.2
06-11-2019 12:15,06-11-2019 12:30,0.9,201,None,3.4,39.4
06-11-2019 12:30,06-11-2019 12:45,0.9,160.5,None,3.1,37.3
06-11-2019 12:45,06-11-2019 13:00,0.9,175.7,None,2.8,35.2
06-11-2019 13:00,06-11-2019 13:15,0.9,183.9,None,2.7,33.9
06-11-2019 13:15,06-11-2019 13:30,0.9,212.9,None,2.5,32.1
06-11-2019 13:30,06-11-2019 13:45,1,168.3,None,2.2,29.2
06-11-2019 13:45,06-11-2019 14:00,0.9,210.6,None,2.1,26.6
06-11-2019 14:00,06-11-2019 14:15,0.9,241.8,None,2.3,26.1
06-11-2019 14:15,06-11-2019 14:30,1,229,None,1.9,24.1
06-11-2019 14:30,06-11-2019 14:45,0.9,209.3,None,2,22
06-11-2019 14:45,06-11-2019 15:00,0.9,257.6,None,2.1,20.8
06-11-2019 15:00,06-11-2019 15:15,0.9,161.2,None,1.8,19.5
06-11-2019 15:15,06-11-2019 15:30,0.9,195.1,None,1.9,18.7
06-11-2019 15:30,06-11-2019 15:45,0.9,183.4,None,1.8,18.1
06-11-2019 15:45,06-11-2019 16:00,0.9,200.5,None,1.7,17.1
06-11-2019 16:00,06-11-2019 16:15,0.9,103.9,None,1.7,17.3
06-11-2019 16:15,06-11-2019 16:30,0.9,79.3,None,1.9,21.6
06-11-2019 16:30,06-11-2019 16:45,1.9,77.8,None,2,24.9
06-11-2019 16:45,06-11-2019 17:00,6.3,78.3,None,2.1,25.2
06-11-2019 17:00,06-11-2019 17:15,11.2,78.3,None,2,29.8
06-11-2019 17:15,06-11-2019 17:30,14.3,78.1,None,2.2,35.5
06-11-2019 17:30,06-11-2019 17:45,13.5,78.8,None,2.1,34
06-11-2019 17:45,06-11-2019 18:00,12.4,87.8,None,2.1,34.7
06-11-2019 18:00,06-11-2019 18:15,15.4,94.7,None,2.2,37.1
06-11-2019 18:15,06-11-2019 18:30,14.5,95.9,None,2.3,39.6
06-11-2019 18:30,06-11-2019 18:45,15.9,97.4,None,2.2,41.9
06-11-2019 18:45,06-11-2019 19:00,16,136.7,None,2.3,48.8
06-11-2019 19:00,06-11-2019 19:15,16.5,137.3,None,2.4,59.9
06-11-2019 19:15,06-11-2019 19:30,18,125,None,2.7,65.6
06-11-2019 19:30,06-11-2019 19:45,18.7,143.1,None,3.3,68.1
06-11-2019 19:45,06-11-2019 20:00,15.5,164.1,None,3.5,68.4
06-11-2019 20:00,06-11-2019 20:15,16.8,168,None,3.3,66
06-11-2019 20:15,06-11-2019 20:30,16.8,159.9,None,3.6,65.1
06-11-2019 20:30,06-11-2019 20:45,19.8,159.1,None,7.5,71.1
06-11-2019 20:45,06-11-2019 21:00,20.7,147.9,None,14.6,78.4
06-11-2019 21:00,06-11-2019 21:15,23.5,147.1,None,17.8,81.1
06-11-2019 21:15,06-11-2019 21:30,26.3,147.2,None,22.4,84.3
06-11-2019 21:30,06-11-2019 21:45,33.9,146.6,None,23.3,84.7
06-11-2019 21:45,06-11-2019 22:00,38.2,144,None,23.1,85.3
06-11-2019 22:00,06-11-2019 22:15,39.3,143,None,21.6,85
06-11-2019 22:15,06-11-2019 22:30,39.3,143.1,None,20.5,83.2
06-11-2019 22:30,06-11-2019 22:45,34.1,143.1,None,24.9,85.7
06-11-2019 22:45,06-11-2019 23:00,35.8,142.8,None,29.2,87.1
06-11-2019 23:00,06-11-2019 23:15,36.2,86.1,None,25.1,83
06-11-2019 23:15,06-11-2019 23:30,43.7,79.6,None,18,75.4
06-11-2019 23:30,06-11-2019 23:45,50.2,79.6,None,16.8,72.4
06-11-2019 23:45,07-11-2019 00:00,52.6,79.5,None,14.8,70.2
07-11-2019 00:00,07-11-2019 00:15,49.7,79.9,None,13.7,68.5
07-11-2019 00:15,07-11-2019 00:30,46.5,80.1,None,14.9,67
07-11-2019 00:30,07-11-2019 00:45,59.2,80.1,None,14.9,65
07-11-2019 00:45,07-11-2019 01:00,64.6,85,None,15,64.4
07-11-2019 01:00,07-11-2019 01:15,62.8,99.2,None,14.5,63.7
07-11-2019 01:15,07-11-2019 01:30,59.4,94,None,12,61
07-11-2019 01:30,07-11-2019 01:45,56.9,98.4,None,9.6,57.9
07-11-2019 01:45,07-11-2019 02:00,54,93.1,None,None,None
07-11-2019 02:00,07-11-2019 02:15,54.8,72.3,None,None,None
07-11-2019 02:15,07-11-2019 02:30,58.7,58.9,None,None,None
07-11-2019 02:30,07-11-2019 02:45,60.2,128.7,None,8.4,49.6
07-11-2019 02:45,07-11-2019 03:00,60.3,44.1,None,14.1,53.8
07-11-2019 03:00,07-11-2019 03:15,58.5,126.6,None,13.8,52.8
07-11-2019 03:15,07-11-2019 03:30,57.1,53.9,None,13.3,51.7
07-11-2019 03:30,07-11-2019 03:45,43.2,82.6,None,12.9,51.1
07-11-2019 03:45,07-11-2019 04:00,24.2,31.5,None,12.9,50.3
07-11-2019 04:00,07-11-2019 04:15,63.3,39.9,None,11,45.4
07-11-2019 04:15,07-11-2019 04:30,10.5,50.6,None,8.8,40
07-11-2019 04:30,07-11-2019 04:45,1,117.6,None,6.5,37.2
07-11-2019 04:45,07-11-2019 05:00,23.6,44.4,None,5.5,35.4
07-11-2019 05:00,07-11-2019 05:15,65.6,77,None,6.2,34.9
07-11-2019 05:15,07-11-2019 05:30,72.2,118.8,None,6.2,34.7
07-11-2019 05:30,07-11-2019 05:45,72.8,131.6,None,5.6,34.4
07-11-2019 05:45,07-11-2019 06:00,75,73.6,None,5.1,34
07-11-2019 06:00,07-11-2019 06:15,77.5,59.1,None,4.8,33.3
07-11-2019 06:15,07-11-2019 06:30,76.8,48.2,None,4.5,32.5
07-11-2019 06:30,07-11-2019 06:45,74.5,48.8,None,4.5,32.3
07-11-2019 06:45,07-11-2019 07:00,71,63.3,None,4.6,33.1
07-11-2019 07:00,07-11-2019 07:15,67.6,69.7,None,5.5,34.8
07-11-2019 07:15,07-11-2019 07:30,64.8,68.2,None,6.8,36.9
07-11-2019 07:30,07-11-2019 07:45,37,65.5,None,8.2,39
07-11-2019 07:45,07-11-2019 08:00,29.1,50,None,8.8,40
07-11-2019 08:00,07-11-2019 08:15,67.8,80.2,None,7.6,38.8
07-11-2019 08:15,07-11-2019 08:30,67.2,61,None,6,37.4
07-11-2019 08:30,07-11-2019 08:45,68,70.3,None,4.6,36.6
07-11-2019 08:45,07-11-2019 09:00,65.8,142.2,None,4.4,36.7
07-11-2019 09:00,07-11-2019 09:15,64.4,154.1,None,5.2,38.7
07-11-2019 09:15,07-11-2019 09:30,63.6,194.7,None,5.3,40.4
07-11-2019 09:30,07-11-2019 09:45,64.6,167,None,5.1,42
07-11-2019 09:45,07-11-2019 10:00,64.5,248.2,None,5,42.2
07-11-2019 10:00,07-11-2019 10:15,65.8,204.4,None,4.8,41.5
07-11-2019 10:15,07-11-2019 10:30,70.3,266.5,None,4.2,40.3
07-11-2019 10:30,07-11-2019 10:45,56.7,10.6,None,4.1,39.9
07-11-2019 10:45,07-11-2019 11:00,82.4,51.2,None,4.3,38.8
07-11-2019 11:00,07-11-2019 11:15,85.6,64.8,None,4.6,37.8
07-11-2019 11:15,07-11-2019 11:30,91.3,78.6,0.5,4.8,37.7
07-11-2019 11:30,07-11-2019 11:45,95.4,64.7,0.5,5.3,39
07-11-2019 11:45,07-11-2019 12:00,97.8,65.3,None,5.1,40
07-11-2019 12:00,07-11-2019 12:15,97.7,65.2,None,5.5,41.7
07-11-2019 12:15,07-11-2019 12:30,97.7,73.1,None,6.5,47
07-11-2019 12:30,07-11-2019 12:45,98.6,63.8,None,5.9,45.4
07-11-2019 12:45,07-11-2019 13:00,99.7,65.4,None,5.8,45.6
07-11-2019 13:00,07-11-2019 13:15,99.7,72.5,None,7.1,46.8
07-11-2019 13:15,07-11-2019 13:30,91.5,91,None,7.5,48.1
07-11-2019 13:30,07-11-2019 13:45,75.3,93.3,None,6.3,46
07-11-2019 13:45,07-11-2019 14:00,66.7,79.2,None,5,42.6
07-11-2019 14:00,07-11-2019 14:15,66.7,72.9,None,4.1,40.3
07-11-2019 14:15,07-11-2019 14:30,63.7,78.8,None,3.7,38.3
07-11-2019 14:30,07-11-2019 14:45,61.8,75.6,None,3.3,35.9
07-11-2019 14:45,07-11-2019 15:00,60.2,74.8,None,2.9,33.5
07-11-2019 15:00,07-11-2019 15:15,60.2,80.4,None,2.6,31.7
07-11-2019 15:15,07-11-2019 15:30,61.6,67.7,None,2.4,30.4
07-11-2019 15:30,07-11-2019 15:45,62.8,73.4,None,2.4,30.1
07-11-2019 15:45,07-11-2019 16:00,63.1,73.1,None,2.2,30
07-11-2019 16:00,07-11-2019 16:15,63.8,63,None,2.2,29.9
07-11-2019 16:15,07-11-2019 16:30,63.7,77.6,None,2.2,30.1
07-11-2019 16:30,07-11-2019 16:45,65.1,73.9,None,2.1,30.4
07-11-2019 16:45,07-11-2019 17:00,68.1,79.8,None,2,31.1
07-11-2019 17:00,07-11-2019 17:15,70.3,88.4,None,2.1,33
07-11-2019 17:15,07-11-2019 17:30,72.3,74.6,None,2.3,34.8
07-11-2019 17:30,07-11-2019 17:45,72.8,76.1,None,2.3,34.8
07-11-2019 17:45,07-11-2019 18:00,72.6,82.7,None,2.1,34.3
07-11-2019 18:00,07-11-2019 18:15,72.9,84.2,None,2.3,34.8
07-11-2019 18:15,07-11-2019 18:30,72.1,68.5,None,2.2,36.1
07-11-2019 18:30,07-11-2019 18:45,73.4,79.6,None,2.2,37.4
07-11-2019 18:45,07-11-2019 19:00,71.9,91.2,None,2.3,37.8
07-11-2019 19:00,07-11-2019 19:15,72.5,98.3,None,2.5,39.3
07-11-2019 19:15,07-11-2019 19:30,71.9,88.5,None,2.9,39.6
07-11-2019 19:30,07-11-2019 19:45,72.2,91.8,None,2.6,39.6
07-11-2019 19:45,07-11-2019 20:00,75.1,102.8,None,2.6,40.4
07-11-2019 20:00,07-11-2019 20:15,80.9,100.6,None,2.4,39.9
07-11-2019 20:15,07-11-2019 20:30,83.3,81.9,None,3.8,44.2
07-11-2019 20:30,07-11-2019 20:45,82.5,82.6,None,3.8,43.1
07-11-2019 20:45,07-11-2019 21:00,86,82.4,None,3.1,41
07-11-2019 21:00,07-11-2019 21:15,87.6,64,None,2.7,39.4
07-11-2019 21:15,07-11-2019 21:30,89.6,61.4,None,2.5,38.1
07-11-2019 21:30,07-11-2019 21:45,91.4,61.4,None,2.7,37.1
07-11-2019 21:45,07-11-2019 22:00,93.9,61.4,None,2.8,36.3
07-11-2019 22:00,07-11-2019 22:15,99,61.5,None,3.1,35.7
07-11-2019 22:15,07-11-2019 22:30,98,61.4,None,3.3,34.9
07-11-2019 22:30,07-11-2019 22:45,98,61.4,None,3.5,36.2
07-11-2019 22:45,07-11-2019 23:00,97.8,50.1,None,4.6,38.6
07-11-2019 23:00,07-11-2019 23:15,97.7,30.1,None,5,40.2
07-11-2019 23:15,07-11-2019 23:30,97.7,30.1,None,5.3,40.8
07-11-2019 23:30,07-11-2019 23:45,97.7,30.5,None,5,41.2
07-11-2019 23:45,08-11-2019 00:00,97.7,197,None,4.8,41.2
08-11-2019 00:00,08-11-2019 00:15,99,30.5,None,4.2,40.4
08-11-2019 00:15,08-11-2019 00:30,99.7,50,None,4.8,40.8
08-11-2019 00:30,08-11-2019 00:45,99.7,51.1,None,5.7,40.7
08-11-2019 00:45,08-11-2019 01:00,99.7,51,None,6.4,39.9
08-11-2019 01:00,08-11-2019 01:15,99.8,43.1,None,6.2,39.3
08-11-2019 01:15,08-11-2019 01:30,99.7,40.3,None,12.7,43.4
08-11-2019 01:30,08-11-2019 01:45,99.7,40.5,None,24.8,54.6
08-11-2019 01:45,08-11-2019 02:00,99.7,40.5,None,None,None
08-11-2019 02:00,08-11-2019 02:15,99.6,40.5,None,None,None
08-11-2019 02:15,08-11-2019 02:30,98.6,40.5,None,None,None
08-11-2019 02:30,08-11-2019 02:45,97.9,40.5,None,67.8,86.6
08-11-2019 02:45,08-11-2019 03:00,97.7,32.7,None,39.9,64.5
08-11-2019 03:00,08-11-2019 03:15,97.6,10.7,None,19.8,45.6
08-11-2019 03:15,08-11-2019 03:30,97.7,10.9,None,20.1,45
08-11-2019 03:30,08-11-2019 03:45,97.7,1.8,None,21.5,46.5
08-11-2019 03:45,08-11-2019 04:00,97.7,1,None,24.8,50
08-11-2019 04:00,08-11-2019 04:15,97.7,1,None,29.7,53.2
08-11-2019 04:15,08-11-2019 04:30,97.7,0.9,None,31.6,53.3
08-11-2019 04:30,08-11-2019 04:45,97.7,1,None,30.2,51.9
08-11-2019 04:45,08-11-2019 05:00,97.7,1.6,None,27.8,50.8
08-11-2019 05:00,08-11-2019 05:15,97.6,3.3,None,25.6,48.7
08-11-2019 05:15,08-11-2019 05:30,97.7,8,None,22.2,45.6
08-11-2019 05:30,08-11-2019 05:45,97.7,8.4,None,17.3,43.3
08-11-2019 05:45,08-11-2019 06:00,97.7,5.2,None,16.7,42.5
08-11-2019 06:00,08-11-2019 06:15,97.7,4.8,None,18.7,43.6
08-11-2019 06:15,08-11-2019 06:30,97.7,4.8,None,20.2,43.4
